,Unnamed: 0,Participant,Triplet_Identity,UL_Item,UL_Value,UR_Item,UR_Value,LL_Item,LL_Value,LR_Item,LR_Value,Block_X,Block_Y,Chosen_Img,CHOICE_KEYPRESS,CHOICE_RT,CONF,CONF_RT,DV_Top,Value_Range,DV_Ratio,Chosen_Value,Chose_Highest,Unchosen_Mean,Unchosen_Low,Unchosen_High,Value_Position_1,Value_Position_2,Value_Position_3,Chosen_Position,UL_Dwell_Time,UR_Dwell_Time,LL_Dwell_Time,LR_Dwell_Time,Interest_Areas_Explored,Total_Dwell_Time,Switch,Chose_Item_1,Item1_DV,zItem1_DV,zSwitch,DT_Position_1,DT_Position_2,DT_Position_3,Item1_DTD,zItem1_DTD,High_Val,Med_Val,Low_Val,zHigh_Val,zMed_Val,zLow_Val,Weighted_VD,zWeighted_VD,Chosen_DT,Chose_Longest,Long_DT,Med_DT,Short_DT,zLong_DT,zMed_DT,zShort_DT,zWeighted_DTD,Block,CoM,CoM_Next,CoM_Total,Chose_Item_2,Item2_DV,Item2_DTD,zItem2_DTD,zItem2_DV,zCONF,zDT_Position_1,zDT_Position_2,zDT_Position_3,zValue_Position_1,zValue_Position_2,zValue_Position_3,zCHOICE_RT,VD,zVD,DTD,zDTD,RTBin,DVBin,Conf_Dich,UL_Saccades,UR_Saccades,LL_Saccades,LR_Saccades,Saccades_Position_1,Saccades_Position_2,Saccades_Position_3,Total_IA_Saccades,zTotal_IA_Saccades,zVD_sqrt,Repeat_Distance,Summed_Value,zSummed_Value,EDT_Dich,DDT_Dich,DVBin2
776,777,8,40,49_food_doctor_roasted_beans.png,1.65,2_maynards_winegums.png,0.9,14_maltesers.png,1.15,empty.png,-1.0,685,580,14_maltesers.png,z,6657,56,1165,0.5,0.75,0.666666666667,1.15,False,1.275,0.9,1.65,1.65,0.9,1.15,3.0,1024.0,2882.0,974.0,,3,4880.0,5,0,0.625,1.19217713816,1.74362257331,1024.0,2882.0,974.0,70.0,-0.304887767996,1.65,1.15,0.9,0.58381603283,0.364925180332,0.619771732345,0.0723465295567,0.0330224528991,974.0,0,2882.0,1024.0,974.0,0.268356065746,0.124395708356,1.68374011995,-0.881571712415,2.0,0.0,0.0,0.0,0,-0.5,1883.0,0.329440555076,-0.974871332788,0.0398997787373,-0.0919996216164,0.806788724818,-0.116186606181,1.28498185421,-0.292847049877,0.254625314696,0.347958256554,0.05,0.0918505828502,1371.0,0.199207491106,5,3,2.0,3,6,3,0,3.0,6.0,3.0,12.0,0.300409556853,1.56378720138,67.0,3.7,0.607031242017,1,0,4
777,778,8,22,51_smarties.png,0.85,empty.png,-1.0,39_milkyway.png,0.75,22_no_sugar_toffees.png,0.6,685,195,51_smarties.png,a,4055,52,681,0.1,0.25,0.4,0.85,True,0.675,0.6,0.75,0.85,0.75,0.6,1.0,1455.0,224.0,592.0,872.0,4,3143.0,4,1,0.175,0.329708348496,0.840451168431,1455.0,592.0,872.0,1595.0,0.617255861942,0.85,0.75,0.6,-1.23882914283,-0.812648510824,-0.250931969681,-0.173584687588,-0.714972949568,1455.0,0,872.0,592.0,224.0,-0.330065781318,-0.48473592148,-1.45160821886,0.977910556483,2.0,0.0,0.0,0.0,0,0.025,-571.5,-0.413795132812,0.0374172606983,-0.340478111892,0.116492185334,-0.300975168258,-0.165528054694,-0.393122302429,-0.608503794593,-0.592151894641,-0.187010219979,-0.2,-0.641927816456,168.0,-0.191341080213,3,2,1.0,2,1,1,3,2.0,1.0,3.0,6.0,-0.372570599231,1.30830119311,65.0,2.2,-0.926634263432,1,1,3
778,779,8,25,57_food_doctor_mild_korma_crisps.png,1.75,8_cadbury_double_decker_bar.png,1.0,empty.png,-1.0,19_pistachios.png,1.55,300,580,19_pistachios.png,m,15063,56,1867,0.2,0.75,0.266666666667,1.55,False,1.375,1.0,1.75,1.75,1.0,1.55,3.0,848.0,5487.0,,4990.0,3,11325.0,5,0,0.475,0.904687541605,1.74362257331,848.0,5487.0,4990.0,599.5,0.0152925940051,1.75,1.55,1.0,0.811646679788,1.54249887149,0.910006299687,-0.219311479847,-0.854050171147,4990.0,0,5487.0,4990.0,848.0,1.04392268843,5.71656247671,1.15700159903,-4.40803981209,2.0,0.0,0.0,0.0,0,-0.65,2568.0,0.536862207633,-1.26409664521,0.0398997787373,-0.177137807285,2.06693062065,1.82651199408,1.49474487379,-0.0824092200658,1.10140252403,2.07622305814,-0.3,-0.935439176178,73.0,-0.222182405462,5,1,2.0,3,17,0,18,3.0,17.0,18.0,38.0,3.21665689988,1.19085710821,32.0,4.3,1.2204974442,1,0,4
779,780,8,27,17_mrporky_pork_crackles.png,1.45,9_hovis_crackers.png,2.05,empty.png,-1.0,40_nestle_rolo.png,1.2,300,580,17_mrporky_pork_crackles.png,a,44725,56,1409,0.6,0.85,0.705882352941,1.45,False,1.625,1.2,2.05,1.45,2.05,1.2,1.0,1147.0,33993.0,,840.0,3,35980.0,3,1,-0.175,-0.341100710131,-0.0627202364501,1147.0,33993.0,840.0,-15429.5,-9.67719281208,2.05,1.45,1.2,1.49513862066,1.2481054487,1.49047543437,0.0229727121417,-0.117147130521,1147.0,0,33993.0,1147.0,840.0,9.53079491351,0.297829019629,1.12355788341,7.66149251916,2.0,1.0,0.0,1.0,0,0.725,32999.5,9.75168267451,1.38713538535,0.0398997787373,-0.0324996395865,15.8564142608,-0.181007724815,0.86545581505,2.12718799295,0.360472465863,8.17469921146,0.0,-0.054905097011,32426.0,10.2810743925,5,3,2.0,2,45,0,3,2.0,45.0,3.0,50.0,4.56261721205,1.51613809772,60.0,4.7,1.62947491232,0,0,2
780,781,8,18,44_walkers_french_fries.png,0.55,empty.png,-1.0,69_maple_pecan.png,2.0,19_pistachios.png,1.55,685,195,69_maple_pecan.png,z,3392,68,1790,0.45,1.45,0.310344827586,2.0,True,1.05,0.55,1.55,0.55,2.0,1.55,2.0,464.0,202.0,1161.0,586.0,4,2413.0,3,0,-1.225,-2.35352788601,-0.0627202364501,464.0,1161.0,586.0,176.5,-0.240488884988,2.0,1.55,0.55,1.38122329718,1.54249887149,-0.396049253352,0.289249402943,0.692728666527,1161.0,0,586.0,464.0,202.0,-0.415214362542,-0.665219367357,-1.5435784368,1.10372590059,2.0,0.0,0.0,0.0,1,0.95,636.0,-0.0481576941789,1.82097335398,1.18103345063,-0.362893848744,-0.0257272839084,-0.303877606405,-1.02241136117,2.02196907804,2.05402688454,-0.323322326029,0.175,0.458739782503,21.0,-0.239063972967,2,4,2.0,1,0,3,2,1.0,3.0,2.0,6.0,-0.372570599231,1.67699720061,70.0,4.1,1.01600871014,0,0,1
781,782,8,33,66_haribo_tangfastics.png,1.0,41_jelly_babies_berry_mix.png,0.9,empty.png,-1.0,5_caramello.png,0.65,300,580,66_haribo_tangfastics.png,a,19366,56,1918,0.1,0.35,0.285714285714,1.0,True,0.775,0.65,0.9,1.0,0.9,0.65,1.0,900.0,11384.0,,2164.0,3,14448.0,2,1,0.225,0.425538214014,-0.965891641331,900.0,11384.0,2164.0,-3710.0,-2.59059460155,1.0,0.9,0.65,-0.897083172398,-0.37105837664,-0.10581468601,-0.18463278888,-0.748575552234,900.0,0,11384.0,2164.0,900.0,2.79959116213,1.7318263982,1.37438575052,0.280059975911,2.0,1.0,1.0,2.0,0,0.075,9852.0,2.74249624738,0.133825698173,0.0398997787373,-0.151983343337,4.91954358024,0.459463626465,-0.0784777730596,-0.292847049877,-0.803846196975,2.96091535427,-0.225,-0.715305656387,8770.0,2.60125975976,5,1,2.0,3,35,0,6,3.0,35.0,6.0,44.0,3.88963705597,1.27995084748,34.0,2.55,-0.568778978828,0,0,3
782,783,8,4,empty.png,-1.0,45_gb_ginger.png,2.15,25_wonderful_almonds.png,2.0,33_walkers_smoky_bacon.png,0.75,300,195,25_wonderful_almonds.png,z,4004,68,2473,0.15,1.4,0.107142857143,2.0,False,1.45,0.75,2.15,2.15,2.0,0.75,2.0,,1351.0,1123.0,586.0,3,3060.0,4,0,0.775,1.47966673471,0.840451168431,1351.0,1123.0,586.0,1082.5,0.307355133848,2.15,2.0,0.75,1.72296926762,2.86726927404,0.184419881332,-0.056683843722,-0.35942112182,1123.0,0,1351.0,1123.0,586.0,-0.187456793884,0.263988373527,0.0617199126696,-0.420889281223,2.0,0.0,0.0,0.0,1,0.55,154.5,-0.193958461634,1.04970585418,1.18103345063,0.0661832574385,-0.0441093921777,-0.303877606405,2.33379695211,2.33762582276,2.05402688454,-0.197495766598,-0.225,-0.715305656387,-65.0,-0.266983488457,3,1,2.0,0,4,2,1,4.0,2.0,1.0,7.0,-0.260407239883,1.27995084748,27.0,4.9,1.83396364638,1,1,4
783,784,8,2,empty.png,-1.0,34_hobnob_flapjack.png,1.15,25_wonderful_almonds.png,2.0,63_kitkat.png,1.05,300,195,25_wonderful_almonds.png,z,4025,76,2094,0.85,0.95,0.894736842105,2.0,True,1.1,1.05,1.15,1.15,2.0,1.05,2.0,,1226.0,1049.0,1296.0,3,3571.0,2,0,-0.375,-0.724420172203,-0.965891641331,1226.0,1049.0,1296.0,1349.5,0.468805854631,2.0,1.15,1.05,1.38122329718,0.364925180332,1.05512358336,0.310785620733,0.758230688109,1049.0,0,1296.0,1226.0,1049.0,-0.203831521042,0.409221146382,1.99727495383,-1.7287707072,2.0,0.0,0.0,0.0,1,0.9,-212.0,-0.304936615885,1.72456491651,1.94178923188,0.0057157960261,-0.0799061293339,0.039577574417,0.23616675631,0.233247524651,2.05402688454,-0.193178188579,0.325,0.899006822087,-454.5,-0.39343292198,3,5,2.0,0,3,2,2,3.0,2.0,2.0,7.0,-0.260407239883,1.8034929028,62.0,4.2,1.11825307717,0,1,1
784,785,8,32,35_mms_plain.png,1.45,3_lindt_vanilla.png,0.8,empty.png,-1.0,27_mars.png,0.95,300,580,35_mms_plain.png,a,3422,62,2155,0.5,0.65,0.769230769231,1.45,True,0.875,0.8,0.95,1.45,0.8,0.95,1.0,972.0,1154.0,,462.0,3,2588.0,2,1,0.575,1.09634727264,-0.965891641331,972.0,1154.0,462.0,626.0,0.0313167292139,1.45,0.95,0.8,0.128154738914,-0.223861665246,0.329537165003,0.107314346012,0.139376441819,972.0,0,1154.0,972.0,462.0,-0.246108089342,0.0510743084688,-0.456657679348,0.0140293972779,2.0,0.0,0.0,0.0,0,-0.4,437.0,-0.108415955287,-0.782054457838,0.610466614681,-0.117154085564,-0.0291134617475,-0.363861328127,0.86545581505,-0.503284879688,-0.168763289973,-0.317154357429,0.1,0.238606262711,-49.0,-0.261789159994,3,4,2.0,2,4,0,2,2.0,4.0,2.0,8.0,-0.148243880536,1.61002673613,62.0,3.2,0.0958094068672,0,0,4
785,786,8,12,empty.png,-1.0,28_nakd_banana_crunch.png,0.9,55_bassetts_licorice_allsorts.png,0.1,1_shapers_popcorn.png,0.8,300,195,28_nakd_banana_crunch.png,k,4478,38,1464,0.1,0.8,0.125,0.9,True,0.45,0.1,0.8,0.9,0.1,0.8,1.0,,1420.0,816.0,652.0,3,2888.0,3,1,0.45,0.856772608846,-0.0627202364501,1420.0,816.0,652.0,1338.0,0.461851984634,0.9,0.8,0.1,-1.12491381936,-0.66545179943,-1.70210480639,0.136406340329,0.227859222696,1420.0,1,1420.0,816.0,652.0,-0.166913954357,-0.168889891194,0.337630566485,-0.218079273599,2.0,0.0,0.0,0.0,0,-0.75,-220.0,-0.307359058543,-1.45691352016,-1.67180072909,0.0995612961382,-0.192617477407,-0.27195078678,-0.28824079264,-0.292847049877,-1.96816485981,-0.100041862726,0.05,0.0918505828502,278.0,-0.155630072029,4,3,1.0,0,7,1,2,7.0,1.0,2.0,10.0,0.0760828381587,1.56378720138,42.0,1.8,-1.33561173155,0,1,4
786,787,8,3,empty.png,-1.0,70_gb_butterscotch.png,1.55,69_maple_pecan.png,2.0,60_caramel_rice_crisps.png,1.55,300,195,69_maple_pecan.png,z,4697,66,1433,0.45,0.45,1.0,2.0,True,1.55,1.55,1.55,1.55,2.0,1.55,2.0,,1566.0,908.0,1642.0,3,4116.0,2,0,-0.225,-0.436930575649,-0.965891641331,1566.0,908.0,1642.0,1933.0,0.821639171397,2.0,1.55,1.55,1.38122329718,1.54249887149,2.50629642007,-0.317861039019,-1.15378689441,908.0,0,1642.0,1566.0,908.0,-0.1008196011,0.888630299493,1.40782946613,-1.66774501705,2.0,1.0,0.0,1.0,1,0.45,-696.0,-0.451494396671,0.856888979235,0.990844505311,0.170187291068,-0.148113425807,0.206951507607,1.07521883463,1.07499884389,2.05402688454,-0.055015691949,-0.325,-1.00881701611,-378.0,-0.368597539016,4,1,2.0,0,5,3,6,5.0,3.0,6.0,14.0,0.524736275548,1.15963908706,66.0,5.1,2.03845238044,0,1,2
787,788,8,17,39_milkyway.png,0.75,empty.png,-1.0,12_szechuan_peanuts.png,0.95,20_crunch.png,1.25,685,195,12_szechuan_peanuts.png,z,4395,60,2201,0.3,0.5,0.6,0.95,False,1.0,0.75,1.25,0.75,0.95,1.25,2.0,1244.0,,1206.0,1048.0,3,3498.0,2,0,-0.35,-0.676505239444,-0.965891641331,1244.0,1206.0,1048.0,1165.0,0.357241592517,1.25,0.95,0.75,-0.327506555002,-0.223861665246,0.184419881332,-0.0506190790154,-0.340975248335,1206.0,0,1244.0,1206.0,1048.0,-0.219313081265,0.381020607963,1.99309448938,-1.71725964561,2.0,0.0,0.0,0.0,1,-0.05,60.0,-0.222573565527,-0.107195395514,0.420277669367,0.0144231104695,-0.00395899779989,-0.0803898690252,-0.602885322009,-0.187628134971,-0.168763289973,-0.117106575851,-0.075,-0.275038616803,-486.0,-0.403659256142,4,3,2.0,3,0,4,3,3.0,4.0,3.0,10.0,0.0760828381587,1.44171467758,48.0,2.95,-0.159801510708,0,1,2
788,789,8,28,8_cadbury_double_decker_bar.png,1.0,52_discos_salt_vinegar.png,0.1,empty.png,-1.0,21_kellogs_mint_bars.png,1.15,300,580,21_kellogs_mint_bars.png,m,3075,76,2973,0.15,1.05,0.142857142857,1.15,True,0.55,0.1,1.0,1.0,0.1,1.15,3.0,458.0,379.0,,786.0,3,1623.0,2,0,0.375,0.713027810568,-0.965891641331,458.0,379.0,786.0,661.5,0.0527830235502,1.15,1.0,0.1,-0.55533720196,-0.0766649538513,-1.70210480639,0.209221804851,0.44932615692,786.0,1,786.0,458.0,379.0,-0.355669900148,-0.673679528883,-0.803636228843,0.715014790482,2.0,0.0,0.0,0.0,0,-0.975,-243.0,-0.314323581184,-1.8907514888,1.94178923188,-0.365796286892,-0.404011722504,-0.207129668146,-0.0784777730596,-1.97634968836,0.254625314696,-0.38849719423,0.1,0.238606262711,138.5,-0.200918123317,2,4,2.0,1,0,0,2,1.0,0.0,2.0,3.0,-0.709060677273,1.61002673613,28.0,2.25,-0.875512079917,0,0,4
789,790,8,44,24_twix.png,1.05,6_bounty.png,0.05,4_walkers_squares_cheese_and_onion.png,0.9,empty.png,-1.0,685,580,24_twix.png,a,1969,56,880,0.15,1.0,0.15,1.05,True,0.475,0.05,0.9,1.05,0.05,0.9,1.0,560.0,552.0,579.0,,3,1691.0,2,1,0.575,1.09634727264,-0.965891641331,560.0,552.0,579.0,573.5,-0.000429199029869,1.05,0.9,0.05,-0.783167848919,-0.37105837664,-1.84722209006,0.226705713079,0.50250315138,560.0,0,579.0,560.0,552.0,-0.417298418726,-0.529856782949,-0.08041587869,0.103534199923,2.0,0.0,0.0,0.0,0,-0.925,-17.5,-0.246040978772,-1.79434305132,0.0398997787373,-0.316454838379,-0.32032475591,-0.307263784245,0.0264037367303,-2.08156860327,-0.27461044114,-0.6158896366,0.125,0.311984102642,-257.0,-0.329315430014,1,4,2.0,1,2,1,0,1.0,2.0,1.0,4.0,-0.596897317925,1.63265548448,22.0,2.0,-1.13112299749,0,0,4
790,791,8,47,33_walkers_smoky_bacon.png,0.75,29_mms_peanut.png,0.85,6_bounty.png,0.05,empty.png,-1.0,685,580,29_mms_peanut.png,k,3143,56,934,0.1,0.8,0.125,0.85,True,0.4,0.05,0.75,0.75,0.85,0.05,2.0,542.0,1429.0,540.0,,3,2511.0,3,0,0.3,0.569283012291,-0.0627202364501,542.0,1429.0,540.0,97.5,-0.28825894844,0.85,0.75,0.05,-1.23882914283,-0.812648510824,-1.84722209006,0.160326055492,0.300610608949,1429.0,1,1429.0,542.0,540.0,-0.16423445355,-0.555237267526,-0.130581452111,0.382586480237,2.0,0.0,0.0,0.0,1,0.45,888.0,0.0281492495358,0.856888979235,0.0398997787373,-0.325162152823,0.10391495336,-0.326129632205,-0.602885322009,-0.398065964782,-2.07401201098,-0.374516465405,0.075,0.165228422781,617.0,-0.0455752377171,2,4,2.0,1,5,1,0,1.0,5.0,1.0,7.0,-0.260407239883,1.58707537664,24.0,1.65,-1.4889782821,0,0,3
791,792,8,37,45_gb_ginger.png,2.15,35_mms_plain.png,1.45,56_marshmallows.png,1.0,empty.png,-1.0,685,580,45_gb_ginger.png,a,3455,50,1058,0.7,1.15,0.608695652174,2.15,True,1.225,1.0,1.45,2.15,1.45,1.0,1.0,1408.0,902.0,563.0,,3,2873.0,2,1,0.925,1.76715633127,-0.965891641331,1408.0,902.0,563.0,1238.5,0.401685892058,2.15,1.45,1.0,1.72296926762,1.2481054487,0.910006299687,0.238539274097,0.538494715767,1408.0,1,1408.0,902.0,563.0,-0.170486622101,-0.0476275759954,-0.0344307697207,-0.0939686855645,2.0,1.0,0.0,1.0,0,-0.125,-83.5,-0.266026130697,-0.251808051726,-0.530667057207,0.0937564198426,-0.151015863955,-0.315003619305,2.33379695211,0.864561014084,-0.0629161388056,-0.31036959197,0.2,0.532117622434,224.5,-0.172998607827,3,4,1.0,6,0,1,0,6.0,0.0,1.0,7.0,-0.260407239883,1.69873407301,33.0,4.6,1.52723054529,0,1,4
792,793,8,38,50_nakd_rhubarb_and_custard.png,1.3,37_trail_mix.png,1.5,18_galaxy_bar.png,1.35,empty.png,-1.0,685,580,37_trail_mix.png,k,2947,72,1891,0.15,0.2,0.75,1.5,True,1.325,1.3,1.35,1.3,1.5,1.35,2.0,744.0,1221.0,572.0,,3,2537.0,3,0,-0.125,-0.245270844613,-0.0627202364501,744.0,1221.0,572.0,419.5,-0.093550588545,1.5,1.35,1.3,0.242070062393,0.953712025911,1.78071000171,-0.474260076958,-1.62947177365,1221.0,1,1221.0,744.0,572.0,-0.22616069444,-0.2704118295,0.00319341034509,0.0140992815421,2.0,0.0,0.0,0.0,1,0.175,563.0,-0.0702624834295,0.326642573123,1.56141134125,-0.22744673518,0.0032970975696,-0.310649962084,0.55081128568,0.969779928989,0.678013919364,-0.414813860255,-0.5,-1.52246189562,191.0,-0.183874233047,2,1,2.0,2,2,2,0,2.0,2.0,2.0,6.0,-0.372570599231,0.911656696752,21.0,4.15,1.06713089365,0,0,2
793,794,8,45,67_sour_cream_and_chive_rice_crisps.png,1.85,13_fruit_pastilles.png,0.75,36_nature_valley_protein_bars.png,0.5,empty.png,-1.0,685,580,36_nature_valley_protein_bars.png,z,3451,56,909,1.1,1.35,0.814814814815,0.5,False,1.3,0.75,1.85,1.85,0.75,0.5,3.0,500.0,1430.0,370.0,,3,2300.0,3,0,1.225,2.34213552438,-0.0627202364501,500.0,1430.0,370.0,-30.0,-0.365356202746,1.85,0.75,0.5,1.03947732675,-0.812648510824,-0.541166537023,0.828571092239,2.33306594753,370.0,0,1430.0,500.0,370.0,-0.163936731238,-0.614458398204,-0.841260408909,0.862446000815,2.0,0.0,0.0,0.0,0,-0.425,995.0,0.0605494200813,-0.830258676575,0.0398997787373,-0.345479219857,0.104398693051,-0.408365379726,1.70450789337,-0.608503794593,-1.12138765048,-0.311191987783,0.85,2.43994146063,745.0,-0.0040206100123,3,5,2.0,1,4,1,0,1.0,4.0,1.0,6.0,-0.372570599231,2.18941117403,,3.1,-0.00643496016273,0,0,4
794,795,8,41,54_milkyway_magic_stars.png,1.0,48_mentos_mint.png,0.65,40_nestle_rolo.png,1.2,empty.png,-1.0,685,580,40_nestle_rolo.png,z,3812,42,1225,0.2,0.55,0.363636363636,1.2,True,0.825,0.65,1.0,1.0,0.65,1.2,3.0,1298.0,921.0,970.0,,3,3189.0,4,0,0.075,0.13804861746,0.840451168431,1298.0,921.0,970.0,1322.5,0.452479377248,1.2,1.0,0.65,-0.441421878481,-0.0766649538513,-0.10581468601,-0.077616701447,-0.423088034547,970.0,0,1298.0,970.0,921.0,-0.203236076418,0.0482542546269,1.46217550401,-1.1100017311,2.0,0.0,0.0,0.0,0,-0.45,-213.0,-0.305239421217,-0.878462895313,-1.29142283847,0.0405450537996,-0.14182480982,-0.118121564947,-0.0784777730596,-0.818941624404,0.360472465863,-0.236970765635,-0.125,-0.421794296664,-132.5,-0.28889706166,3,2,1.0,5,2,1,0,5.0,2.0,1.0,8.0,-0.148243880536,1.3898868773,43.0,2.85,-0.262045877738,1,1,3
795,796,8,43,58_walnut_whip.png,1.25,43_mccoys_steak_crisps.png,0.65,55_bassetts_licorice_allsorts.png,0.1,empty.png,-1.0,685,580,43_mccoys_steak_crisps.png,k,4161,22,2608,0.6,1.15,0.521739130435,0.65,False,0.675,0.1,1.25,1.25,0.65,0.1,2.0,638.0,2347.0,590.0,,3,3575.0,3,0,0.875,1.67132646575,-0.0627202364501,638.0,2347.0,590.0,-240.5,-0.492642257895,1.25,0.65,0.1,-0.327506555002,-1.10704193361,-1.70210480639,0.587821287339,1.60082971782,2347.0,1,2347.0,638.0,590.0,0.109074628841,-0.419874683117,0.0784417704766,0.391879550432,2.0,1.0,0.0,1.0,1,-0.025,1733.0,0.284019755246,-0.0589911767766,-3.19331229161,-0.278723142458,0.547987989973,-0.30194264764,0.44592977589,-0.818941624404,-1.96816485981,-0.165216730927,0.55,1.55940738146,1414.0,0.213167248851,3,5,1.0,1,6,1,0,1.0,6.0,1.0,8.0,-0.148243880536,1.97812719758,59.0,2.0,-1.13112299749,0,0,4
796,797,8,39,21_kellogs_mint_bars.png,1.15,46_wasabi_peanuts.png,1.45,24_twix.png,1.05,empty.png,-1.0,685,580,21_kellogs_mint_bars.png,a,2465,52,923,0.3,0.4,0.75,1.15,False,1.25,1.05,1.45,1.15,1.45,1.05,1.0,732.0,840.0,593.0,,3,2165.0,2,1,-0.1,-0.197355911854,-0.965891641331,732.0,840.0,593.0,608.5,0.0207347531327,1.45,1.15,1.05,0.128154738914,0.364925180332,1.05512358336,-0.207008983864,-0.816632349442,732.0,0,840.0,732.0,593.0,-0.339592895301,-0.287332152551,0.0909831638319,-0.127630822277,2.0,1.0,0.0,1.0,0,0.35,177.5,-0.186993938993,0.664072104285,-0.340478111892,-0.233251611476,-0.181007724815,-0.300491428566,0.23616675631,0.864561014084,0.0429310123615,-0.513912555754,-0.225,-0.715305656387,-188.5,-0.307077211281,1,2,1.0,2,4,1,0,2.0,4.0,1.0,7.0,-0.260407239883,1.27995084748,24.0,3.65,0.555909058502,0,0,2
797,798,8,10,empty.png,-1.0,4_walkers_squares_cheese_and_onion.png,0.9,71_walkers_baked_crisps.png,0.7,3_lindt_vanilla.png,0.8,300,195,4_walkers_squares_cheese_and_onion.png,k,2839,52,635,0.1,0.2,0.5,0.9,True,0.75,0.7,0.8,0.9,0.7,0.8,1.0,,1293.0,530.0,420.0,3,2243.0,3,1,0.15,0.281793415737,-0.0627202364501,1293.0,530.0,420.0,1238.0,0.401383549884,0.9,0.8,0.7,-1.12491381936,-0.66545179943,0.0393025976609,-0.227859924849,-0.880050113869,1293.0,1,1293.0,530.0,420.0,-0.204724687978,-0.572157590577,-0.632237186321,0.66442353856,2.0,0.0,0.0,0.0,0,-0.15,-326.5,-0.339607826422,-0.300012270464,-0.340478111892,0.0381263553432,-0.330967029118,-0.384178395161,-0.28824079264,-0.292847049877,-0.697999045808,-0.437018547213,-0.25,-0.788683496317,553.0,-0.0663525515695,2,1,1.0,0,5,1,1,5.0,1.0,1.0,7.0,-0.260407239883,1.25095816558,20.0,2.4,-0.722145529373,0,1,3
798,799,8,6,empty.png,-1.0,53_eat_natural_almond_apricot.png,1.1,61_marmite_crisps.png,1.0,42_dairy_milk_fruit_and_nut.png,0.65,300,195,53_eat_natural_almond_apricot.png,k,3125,68,1524,0.1,0.45,0.222222222222,1.1,True,0.825,0.65,1.0,1.1,1.0,0.65,1.0,,1147.0,596.0,548.0,3,2291.0,3,1,0.275,0.521368079532,-0.0627202364501,1147.0,596.0,548.0,1123.0,0.331844849922,1.1,1.0,0.65,-0.66925252544,-0.0766649538513,-0.10581468601,-0.17176117501,-0.709426768647,1147.0,1,1147.0,596.0,548.0,-0.248192145526,-0.479095813796,-0.097137736497,0.224768115435,2.0,0.0,0.0,0.0,0,0.125,-251.5,-0.316897426507,0.230234135648,1.18103345063,-0.0324996395865,-0.299040209492,-0.322259714675,0.13128524652,0.128028609745,-0.0629161388056,-0.378217246565,-0.225,-0.715305656387,277.0,-0.155954717558,2,2,2.0,0,3,1,1,3.0,1.0,1.0,5.0,-0.484733958578,1.27995084748,42.0,2.75,-0.364290244768,0,1,3
799,800,8,14,32_snickers.png,1.05,empty.png,-1.0,11_lindt_orange.png,1.95,14_maltesers.png,1.15,685,195,11_lindt_orange.png,z,5443,52,991,0.8,0.9,0.888888888889,1.95,True,1.1,1.05,1.15,1.05,1.95,1.15,2.0,2000.0,261.0,1142.0,702.0,4,4105.0,5,0,-0.5,-0.963994835999,1.74362257331,2000.0,1142.0,702.0,1780.0,0.72912246623,1.95,1.15,1.05,1.2673079737,0.364925180332,1.05512358336,0.263713383951,0.615061321059,1142.0,1,1142.0,702.0,261.0,-0.249680757086,-0.329632960179,-1.29693103415,0.830361426434,2.0,0.0,0.0,0.0,1,0.85,-209.0,-0.304028199889,1.62815647903,-0.340478111892,0.380130317092,-0.034918338043,-0.247763802215,0.0264037367303,1.91675016314,1.94817973337,0.0983611272261,0.275,0.752251142226,309.5,-0.145403737867,4,5,1.0,5,1,4,2,5.0,4.0,2.0,11.0,0.188246197506,1.76233679261,56.0,4.15,1.06713089365,1,1,1
800,801,8,23,72_shapers_vegatable_crisps.png,0.75,empty.png,-1.0,26_yorkie.png,0.9,48_mentos_mint.png,0.65,685,195,26_yorkie.png,z,3628,48,697,0.15,0.25,0.6,0.9,True,0.7,0.65,0.75,0.75,0.9,0.65,2.0,1290.0,224.0,666.0,546.0,4,2726.0,4,0,-0.025,-0.0536111135766,0.840451168431,1290.0,666.0,546.0,1230.0,0.396546075104,0.9,0.75,0.65,-1.12491381936,-0.812648510824,-0.10581468601,-0.156867972904,-0.664129360565,666.0,1,666.0,546.0,224.0,-0.391396577584,-0.549597159842,-1.45160821886,0.975376232678,2.0,0.0,0.0,0.0,1,0.2,-252.0,-0.317048829173,0.37484679186,-0.720856002521,0.0366751362693,-0.265178431102,-0.323227194057,-0.602885322009,-0.292847049877,-0.27461044114,-0.274800973046,-0.175,-0.568549976525,8.0,-0.243284364844,3,2,1.0,4,0,1,1,4.0,1.0,1.0,6.0,-0.372570599231,1.33605009331,23.0,2.3,-0.824389896402,1,1,2
